a.R.shoulder,329,723,01_frame005484.jpg,1920,1080
a.R.wrist,600,1000,01_frame005484.jpg,1920,1080
a.L.shoulder,244,632,01_frame005898.jpg,1920,1080
a.L.elbow,286,882,01_frame005898.jpg,1920,1080
a.L.wrist,194,1030,01_frame005898.jpg,1920,1080
a.L.knee,458,775,01_frame005898.jpg,1920,1080
a.L.ankle,392,907,01_frame005898.jpg,1920,1080
a.R.knee,67,825,01_frame005898.jpg,1920,1080
a.R.ankle,209,891,01_frame005898.jpg,1920,1080
a.L.eye,36,735,01_frame005898.jpg,1920,1080
a.R.eye,1510,317,01_frame010344.jpg,1920,1080
a.R.shoulder,1402,429,01_frame010344.jpg,1920,1080
a.R.elbow,1463,540,01_frame010344.jpg,1920,1080
a.R.wrist,1591,606,01_frame010344.jpg,1920,1080
a.R.hip,1397,561,01_frame010344.jpg,1920,1080
a.R.knee,1494,632,01_frame010344.jpg,1920,1080
a.L.elbow,1579,374,01_frame010344.jpg,1920,1080
a.L.wrist,1638,320,01_frame010344.jpg,1920,1080
a.L.hip,1546,540,01_frame010344.jpg,1920,1080
i.L.shoulder,1193,1002,01_frame010344.jpg,1920,1080
i.R.shoulder,1288,907,01_frame010344.jpg,1920,1080
a.R.shoulder,452,45,02_frame000219.jpg,1920,1080
a.R.elbow,483,410,02_frame000219.jpg,1920,1080
a.R.wrist,490,481,02_frame000219.jpg,1920,1080
a.R.hip,400,502,02_frame000219.jpg,1920,1080
a.R.knee,540,945,02_frame000219.jpg,1920,1080
a.L.knee,260,959,02_frame000219.jpg,1920,1080
i.R.eye,1302,549,02_frame000219.jpg,1920,1080
i.R.shoulder,1231,573,02_frame000219.jpg,1920,1080
i.R.wrist,1130,662,02_frame000219.jpg,1920,1080
i.R.ankle,1154,1036,02_frame000219.jpg,1920,1080
i.L.eye,1363,543,02_frame000219.jpg,1920,1080
i.L.elbow,1472,726,02_frame000219.jpg,1920,1080
i.L.wrist,1445,587,02_frame000219.jpg,1920,1080
a.R.eye,1048,433,02_frame006363.jpg,1920,1080
a.L.eye,1077,446,02_frame006363.jpg,1920,1080
a.R.shoulder,981,368,02_frame006363.jpg,1920,1080
a.R.elbow,898,550,02_frame006363.jpg,1920,1080
a.R.wrist,946,643,02_frame006363.jpg,1920,1080
a.L.shoulder,1161,447,02_frame006363.jpg,1920,1080
a.L.elbow,1143,670,02_frame006363.jpg,1920,1080
a.L.wrist,1056,727,02_frame006363.jpg,1920,1080
a.R.knee,713,471,02_frame006363.jpg,1920,1080
a.L.knee,977,638,02_frame006363.jpg,1920,1080
i.R.eye,773,681,02_frame006363.jpg,1920,1080
i.R.shoulder,740,739,02_frame006363.jpg,1920,1080
i.R.elbow,771,836,02_frame006363.jpg,1920,1080
i.R.wrist,865,848,02_frame006363.jpg,1920,1080
i.R.hip,702,861,02_frame006363.jpg,1920,1080
i.R.shoulder,678,759,03_frame000462.jpg,1920,1080
i.R.elbow,725,860,03_frame000462.jpg,1920,1080
i.R.hip,676,881,03_frame000462.jpg,1920,1080
