i.L.eye,1350,569,01_frame007536.jpg,1920,1080
a.L.shoulder,72,94,01_frame009855.jpg,1920,1080
a.L.elbow,135,533,01_frame009855.jpg,1920,1080
a.L.wrist,41,762,01_frame009855.jpg,1920,1080
a.L.hip,176,608,01_frame009855.jpg,1920,1080
a.R.eye,786,457,02_frame003120.jpg,1920,1080
a.L.eye,815,460,02_frame003120.jpg,1920,1080
a.L.shoulder,1018,494,02_frame003120.jpg,1920,1080
a.L.elbow,985,711,02_frame003120.jpg,1920,1080
a.L.wrist,834,832,02_frame003120.jpg,1920,1080
a.L.ankle,859,998,02_frame003120.jpg,1920,1080
a.R.elbow,689,641,02_frame003120.jpg,1920,1080
a.R.wrist,706,485,02_frame003120.jpg,1920,1080
a.R.knee,722,627,02_frame003120.jpg,1920,1080
a.R.ankle,546,891,02_frame003120.jpg,1920,1080
a.R.eye,359,305,02_frame004206.jpg,1920,1080
a.R.shoulder,190,472,02_frame004206.jpg,1920,1080
a.R.elbow,426,633,02_frame004206.jpg,1920,1080
a.R.wrist,385,400,02_frame004206.jpg,1920,1080
a.R.hip,238,805,02_frame004206.jpg,1920,1080
a.R.knee,550,922,02_frame004206.jpg,1920,1080
a.L.wrist,422,689,02_frame004206.jpg,1920,1080
a.L.knee,546,742,02_frame004206.jpg,1920,1080
i.L.shoulder,605,670,02_frame004206.jpg,1920,1080
i.L.elbow,603,760,02_frame004206.jpg,1920,1080
i.L.wrist,524,805,02_frame004206.jpg,1920,1080
i.L.hip,641,791,02_frame004206.jpg,1920,1080
i.L.knee,554,826,02_frame004206.jpg,1920,1080
i.L.ankle,454,832,02_frame004206.jpg,1920,1080
a.R.eye,1063,178,02_frame005907.jpg,1920,1080
a.R.shoulder,944,268,02_frame005907.jpg,1920,1080
a.R.elbow,934,410,02_frame005907.jpg,1920,1080
a.R.wrist,1037,427,02_frame005907.jpg,1920,1080
a.R.hip,911,409,02_frame005907.jpg,1920,1080
a.R.knee,1052,488,02_frame005907.jpg,1920,1080
a.L.elbow,1072,331,02_frame005907.jpg,1920,1080
a.L.wrist,1143,392,02_frame005907.jpg,1920,1080
a.L.knee,1111,383,02_frame005907.jpg,1920,1080
a.R.eye,407,205,03_frame001656.jpg,1920,1080
a.L.eye,443,194,03_frame001656.jpg,1920,1080
a.R.shoulder,364,234,03_frame001656.jpg,1920,1080
