a.R.eye,889,58,01_frame003975.jpg,1920,1080
a.L.eye,914,56,01_frame003975.jpg,1920,1080
i.R.eye,875,241,01_frame003975.jpg,1920,1080
i.L.eye,889,227,01_frame003975.jpg,1920,1080
a.R.shoulder,739,128,01_frame003975.jpg,1920,1080
a.L.shoulder,930,109,01_frame003975.jpg,1920,1080
a.R.elbow,704,306,01_frame003975.jpg,1920,1080
a.R.wrist,807,323,01_frame003975.jpg,1920,1080
a.L.wrist,971,232,01_frame003975.jpg,1920,1080
a.L.wrist,1087,282,01_frame003975.jpg,1920,1080
a.L.knee,1056,302,01_frame003975.jpg,1920,1080
a.R.knee,807,399,01_frame003975.jpg,1920,1080
a.R.ankle,1018,418,01_frame003975.jpg,1920,1080
i.R.elbow,882,336,01_frame003975.jpg,1920,1080
i.L.elbow,923,278,01_frame003975.jpg,1920,1080
i.R.wrist,931,350,01_frame003975.jpg,1920,1080
i.L.wrist,945,299,01_frame003975.jpg,1920,1080
i.R.knee,941,388,01_frame003975.jpg,1920,1080
i.L.knee,972,329,01_frame003975.jpg,1920,1080
i.R.ankle,976,415,01_frame003975.jpg,1920,1080
i.L.ankle,991,365,01_frame003975.jpg,1920,1080
a.R.hip,714,346,01_frame003975.jpg,1920,1080
a.R.shoulder,560,293,01_frame006873.jpg,1920,1080
a.L.shoulder,402,190,01_frame006873.jpg,1920,1080
a.R.elbow,591,417,01_frame006873.jpg,1920,1080
a.R.hip,541,514,01_frame006873.jpg,1920,1080
i.L.eye,858,369,01_frame006873.jpg,1920,1080
i.L.shoulder,897,376,01_frame006873.jpg,1920,1080
i.L.elbow,898,421,01_frame006873.jpg,1920,1080
i.L.wrist,853,422,01_frame006873.jpg,1920,1080
i.L.hip,976,411,01_frame006873.jpg,1920,1080
i.L.eye,919,440,01_frame006873.jpg,1920,1080
i.L.eye,918,490,01_frame006873.jpg,1920,1080
i.R.knee,990,469,01_frame006873.jpg,1920,1080
i.R.ankle,1044,438,01_frame006873.jpg,1920,1080
a.L.hip,97,96,01_frame008940.jpg,1920,1080
a.R.hip,383,106,01_frame008940.jpg,1920,1080
a.L.knee,226,410,01_frame008940.jpg,1920,1080
a.L.ankle,207,696,01_frame008940.jpg,1920,1080
a.R.wrist,439,65,01_frame008940.jpg,1920,1080
a.R.shoulder,443,690,02_frame000363.jpg,1920,1080
a.R.wrist,598,645,02_frame000363.jpg,1920,1080
a.R.hip,221,1075,02_frame000363.jpg,1920,1080
a.R.knee,602,863,02_frame000363.jpg,1920,1080
i.L.eye,749,737,02_frame000363.jpg,1920,1080
i.L.shoulder,875,757,02_frame000363.jpg,1920,1080
i.L.elbow,859,829,02_frame000363.jpg,1920,1080
i.L.wrist,779,873,02_frame000363.jpg,1920,1080
i.R.wrist,659,788,02_frame000363.jpg,1920,1080
i.R.elbow,690,753,02_frame000363.jpg,1920,1080
i.L.hip,935,822,02_frame000363.jpg,1920,1080
i.L.knee,884,881,02_frame000363.jpg,1920,1080
i.L.shoulder,908,719,02_frame000408.jpg,1920,1080
i.L.elbow,929,795,02_frame000408.jpg,1920,1080
i.L.wrist,867,859,02_frame000408.jpg,1920,1080
i.R.elbow,776,727,02_frame000408.jpg,1920,1080
i.R.wrist,742,765,02_frame000408.jpg,1920,1080
a.R.eye,512,549,02_frame000825.jpg,1920,1080
a.R.shoulder,273,660,02_frame000825.jpg,1920,1080
a.R.elbow,388,901,02_frame000825.jpg,1920,1080
a.R.hip,136,1027,02_frame000825.jpg,1920,1080
a.L.knee,544,697,02_frame000825.jpg,1920,1080
i.R.eye,896,640,02_frame000825.jpg,1920,1080
i.L.eye,929,638,02_frame000825.jpg,1920,1080
i.R.shoulder,829,679,02_frame000825.jpg,1920,1080
i.L.shoulder,949,696,02_frame000825.jpg,1920,1080
i.R.elbow,792,739,02_frame000825.jpg,1920,1080
i.R.wrist,805,778,02_frame000825.jpg,1920,1080
i.L.elbow,959,769,02_frame000825.jpg,1920,1080
i.L.wrist,892,821,02_frame000825.jpg,1920,1080
i.R.wrist,828,785,02_frame000825.jpg,1920,1080
a.L.shoulder,1719,606,03_frame000756.jpg,1920,1080
a.L.wrist,1502,662,03_frame000756.jpg,1920,1080
i.L.hip,843,989,03_frame000756.jpg,1920,1080
i.L.knee,915,1041,03_frame000756.jpg,1920,1080
i.L.ankle,897,977,03_frame000756.jpg,1920,1080
a.L.eye,562,563,03_frame002112.jpg,1920,1080
a.L.shoulder,732,616,03_frame002112.jpg,1920,1080
a.L.elbow,669,864,03_frame002112.jpg,1920,1080
a.L.wrist,537,1046,03_frame002112.jpg,1920,1080
a.L.hip,822,932,03_frame002112.jpg,1920,1080
a.L.knee,528,924,03_frame002112.jpg,1920,1080
a.L.ankle,162,1044,03_frame002112.jpg,1920,1080
a.R.knee,576,762,03_frame002112.jpg,1920,1080
a.R.ankle,234,804,03_frame002112.jpg,1920,1080
a.R.wrist,564,850,03_frame002112.jpg,1920,1080
i.R.shoulder,114,842,03_frame002112.jpg,1920,1080
i.R.elbow,176,897,03_frame002112.jpg,1920,1080
a.R.shoulder,68,570,03_frame006867.jpg,1920,1080
a.R.elbow,139,803,03_frame006867.jpg,1920,1080
a.L.wrist,293,630,03_frame006867.jpg,1920,1080
a.R.wrist,275,824,03_frame006867.jpg,1920,1080
a.R.hip,23,968,03_frame006867.jpg,1920,1080
a.R.knee,408,847,03_frame006867.jpg,1920,1080
a.R.ankle,658,932,03_frame006867.jpg,1920,1080
i.L.eye,196,769,03_frame006867.jpg,1920,1080
i.L.wrist,334,636,03_frame006867.jpg,1920,1080
i.L.hip,482,685,03_frame006867.jpg,1920,1080
i.L.knee,522,750,03_frame006867.jpg,1920,1080
i.R.hip,440,799,03_frame006867.jpg,1920,1080
i.R.knee,500,837,03_frame006867.jpg,1920,1080
i.R.ankle,562,889,03_frame006867.jpg,1920,1080
i.L.ankle,625,820,03_frame006867.jpg,1920,1080
a.R.eye,843,836,04_frame004785.jpg,1920,1080
a.R.shoulder,726,1027,04_frame004785.jpg,1920,1080
i.R.eye,1309,793,04_frame004785.jpg,1920,1080
i.L.eye,1343,791,04_frame004785.jpg,1920,1080
i.R.wrist,1300,953,04_frame004785.jpg,1920,1080
a.L.knee,1685,866,04_frame004785.jpg,1920,1080
a.R.knee,1795,1059,04_frame004785.jpg,1920,1080
a.R.eye,764,866,04_frame005157.jpg,1920,1080
a.L.eye,801,823,04_frame005157.jpg,1920,1080
i.R.wrist,1277,1059,04_frame005157.jpg,1920,1080
i.R.eye,1216,876,04_frame005157.jpg,1920,1080
i.L.eye,1245,864,04_frame005157.jpg,1920,1080
