i.L.shoulder,1199,645,01_frame003717.jpg,1920,1080
i.L.elbow,1122,531,01_frame003717.jpg,1920,1080
i.L.wrist,1089,508,01_frame003717.jpg,1920,1080
i.L.hip,1047,738,01_frame003717.jpg,1920,1080
i.L.knee,938,847,01_frame003717.jpg,1920,1080
i.L.ankle,961,1010,01_frame003717.jpg,1920,1080
i.R.knee,839,685,01_frame003717.jpg,1920,1080
i.R.ankle,737,831,01_frame003717.jpg,1920,1080
a.L.eye,381,63,01_frame003906.jpg,1920,1080
a.R.eye,351,61,01_frame003906.jpg,1920,1080
a.R.shoulder,308,148,01_frame003906.jpg,1920,1080
a.R.elbow,262,263,01_frame003906.jpg,1920,1080
a.R.wrist,329,299,01_frame003906.jpg,1920,1080
a.L.shoulder,468,139,01_frame003906.jpg,1920,1080
a.L.elbow,533,231,01_frame003906.jpg,1920,1080
a.R.knee,485,312,01_frame003906.jpg,1920,1080
a.L.knee,603,312,01_frame003906.jpg,1920,1080
a.R.hip,380,297,01_frame003906.jpg,1920,1080
a.L.hip,495,277,01_frame003906.jpg,1920,1080
i.R.shoulder,549,494,01_frame003906.jpg,1920,1080
i.R.elbow,587,558,01_frame003906.jpg,1920,1080
i.R.hip,585,610,01_frame003906.jpg,1920,1080
i.R.knee,609,561,01_frame003906.jpg,1920,1080
i.R.ankle,660,588,01_frame003906.jpg,1920,1080
i.L.hip,481,664,01_frame003906.jpg,1920,1080
i.L.shoulder,439,506,01_frame003906.jpg,1920,1080
i.L.elbow,417,571,01_frame003906.jpg,1920,1080
a.R.shoulder,993,521,01_frame008991.jpg,1920,1080
a.R.elbow,996,579,01_frame008991.jpg,1920,1080
a.R.wrist,1024,561,01_frame008991.jpg,1920,1080
a.R.knee,1013,613,01_frame008991.jpg,1920,1080
a.R.ankle,1044,740,01_frame008991.jpg,1920,1080
a.L.eye,1105,415,02_frame002187.jpg,1920,1080
a.R.eye,1074,414,02_frame002187.jpg,1920,1080
a.R.shoulder,1010,454,02_frame002187.jpg,1920,1080
a.R.knee,908,667,02_frame002187.jpg,1920,1080
i.L.eye,1075,517,02_frame002187.jpg,1920,1080
i.R.eye,1052,522,02_frame002187.jpg,1920,1080
i.R.shoulder,1021,544,02_frame002187.jpg,1920,1080
i.R.elbow,981,578,02_frame002187.jpg,1920,1080
i.R.knee,1035,666,02_frame002187.jpg,1920,1080
i.R.ankle,1065,748,02_frame002187.jpg,1920,1080
i.L.knee,1106,670,02_frame002187.jpg,1920,1080
i.L.ankle,1120,761,02_frame002187.jpg,1920,1080
a.L.eye,1401,320,02_frame005706.jpg,1920,1080
a.R.eye,1377,321,02_frame005706.jpg,1920,1080
a.R.shoulder,1293,378,02_frame005706.jpg,1920,1080
a.R.elbow,1281,450,02_frame005706.jpg,1920,1080
a.R.wrist,1263,513,02_frame005706.jpg,1920,1080
i.R.shoulder,1318,448,02_frame005706.jpg,1920,1080
i.R.knee,1304,512,02_frame005706.jpg,1920,1080
i.L.shoulder,1408,438,02_frame005706.jpg,1920,1080
i.R.eye,1345,424,02_frame005706.jpg,1920,1080
a.L.shoulder,1145,38,02_frame009099.jpg,1920,1080
a.L.elbow,1202,148,02_frame009099.jpg,1920,1080
a.L.wrist,1152,245,02_frame009099.jpg,1920,1080
a.L.hip,1115,278,02_frame009099.jpg,1920,1080
a.L.knee,1055,481,02_frame009099.jpg,1920,1080
a.L.ankle,1064,648,02_frame009099.jpg,1920,1080
a.R.shoulder,965,26,02_frame009099.jpg,1920,1080
a.R.hip,956,277,02_frame009099.jpg,1920,1080
a.R.knee,917,464,02_frame009099.jpg,1920,1080
a.R.ankle,910,642,02_frame009099.jpg,1920,1080
i.L.shoulder,1533,643,02_frame009099.jpg,1920,1080
i.L.elbow,1511,704,02_frame009099.jpg,1920,1080
i.L.wrist,1463,724,02_frame009099.jpg,1920,1080
i.R.shoulder,1439,628,02_frame009099.jpg,1920,1080
i.L.eye,1616,353,03_frame001107.jpg,1920,1080
i.R.eye,1544,342,03_frame001107.jpg,1920,1080
i.L.shoulder,1695,425,03_frame001107.jpg,1920,1080
i.L.elbow,1756,623,03_frame001107.jpg,1920,1080
i.L.wrist,1592,663,03_frame001107.jpg,1920,1080
i.R.shoulder,1475,431,03_frame001107.jpg,1920,1080
i.R.shoulder,1439,555,03_frame001107.jpg,1920,1080
i.R.wrist,1452,609,03_frame001107.jpg,1920,1080
i.L.hip,1767,793,03_frame001107.jpg,1920,1080
i.L.knee,1652,963,03_frame001107.jpg,1920,1080
i.R.knee,1551,950,03_frame001107.jpg,1920,1080
a.L.hip,1624,145,03_frame008433.jpg,1920,1080
a.L.knee,1618,438,03_frame008433.jpg,1920,1080
a.L.ankle,1622,675,03_frame008433.jpg,1920,1080
i.R.ankle,1800,91,03_frame008433.jpg,1920,1080
i.R.hip,1157,208,03_frame010440.jpg,1920,1080
i.R.knee,1225,274,03_frame010440.jpg,1920,1080
i.R.ankle,1219,366,03_frame010440.jpg,1920,1080
i.R.shoulder,1193,60,03_frame010440.jpg,1920,1080
i.R.elbow,1258,91,03_frame010440.jpg,1920,1080
i.R.wrist,1278,61,03_frame010440.jpg,1920,1080
i.L.knee,1150,304,03_frame010440.jpg,1920,1080
i.L.ankle,1133,352,03_frame010440.jpg,1920,1080
i.L.eye,1214,486,04_frame002169.jpg,1920,1080
i.R.eye,1165,488,04_frame002169.jpg,1920,1080
i.L.shoulder,1311,515,04_frame002169.jpg,1920,1080
i.L.elbow,1329,632,04_frame002169.jpg,1920,1080
i.L.elbow,1255,627,04_frame002169.jpg,1920,1080
i.R.shoulder,1133,505,04_frame002169.jpg,1920,1080
i.R.elbow,1098,593,04_frame002169.jpg,1920,1080
i.R.wrist,1133,604,04_frame002169.jpg,1920,1080
i.L.hip,1289,717,04_frame002169.jpg,1920,1080
i.L.knee,1313,865,04_frame002169.jpg,1920,1080
i.L.ankle,1270,966,04_frame002169.jpg,1920,1080
i.R.knee,1064,827,04_frame002169.jpg,1920,1080
i.R.ankle,1108,930,04_frame002169.jpg,1920,1080
a.L.wrist,1038,45,04_frame002169.jpg,1920,1080
a.L.hip,986,84,04_frame002169.jpg,1920,1080
a.L.knee,1009,311,04_frame002169.jpg,1920,1080
i.L.shoulder,1286,600,04_frame003483.jpg,1920,1080
i.L.elbow,1271,698,04_frame003483.jpg,1920,1080
i.L.wrist,1203,691,04_frame003483.jpg,1920,1080
i.L.hip,1328,747,04_frame003483.jpg,1920,1080
i.L.knee,1158,731,04_frame003483.jpg,1920,1080
a.R.wrist,743,544,04_frame003843.jpg,1920,1080
a.L.shoulder,1176,354,04_frame003843.jpg,1920,1080
a.L.hip,1026,587,04_frame003843.jpg,1920,1080
a.R.knee,668,391,04_frame003843.jpg,1920,1080
a.L.knee,699,456,04_frame003843.jpg,1920,1080
a.R.ankle,419,684,04_frame003843.jpg,1920,1080
a.L.ankle,439,809,04_frame003843.jpg,1920,1080
a.L.eye,1012,287,04_frame003843.jpg,1920,1080
a.R.eye,964,294,04_frame003843.jpg,1920,1080
a.L.wrist,917,658,04_frame003843.jpg,1920,1080
i.L.shoulder,1163,680,04_frame003843.jpg,1920,1080
i.L.elbow,1058,776,04_frame003843.jpg,1920,1080
i.L.wrist,980,759,04_frame003843.jpg,1920,1080
i.L.hip,1172,992,04_frame003843.jpg,1920,1080
i.L.knee,1005,808,04_frame003843.jpg,1920,1080
i.L.ankle,935,982,04_frame003843.jpg,1920,1080
a.L.shoulder,527,198,06_frame002772.jpg,1920,1080
a.L.elbow,540,323,06_frame002772.jpg,1920,1080
a.L.wrist,459,386,06_frame002772.jpg,1920,1080
