a.R.eye,770,261,01_frame000132.jpg,1920,1080
a.R.shoulder,604,304,01_frame000132.jpg,1920,1080
a.R.elbow,634,543,01_frame000132.jpg,1920,1080
i.L.elbow,815,561,01_frame000132.jpg,1920,1080
a.L.shoulder,803,313,01_frame000132.jpg,1920,1080
a.R.hip,561,622,01_frame000132.jpg,1920,1080
a.R.knee,776,661,01_frame000132.jpg,1920,1080
a.L.knee,951,565,01_frame000132.jpg,1920,1080
a.L.ankle,816,762,01_frame000132.jpg,1920,1080
a.L.wrist,865,579,01_frame000132.jpg,1920,1080
i.R.shoulder,1020,1034,02_frame000585.jpg,1920,1080
i.L.shoulder,714,699,02_frame003549.jpg,1920,1080
i.L.elbow,740,775,02_frame003549.jpg,1920,1080
i.L.wrist,639,781,02_frame003549.jpg,1920,1080
i.L.hip,736,820,02_frame003549.jpg,1920,1080
i.R.shoulder,585,682,02_frame003549.jpg,1920,1080
a.R.knee,351,872,02_frame003549.jpg,1920,1080
a.L.knee,228,717,02_frame003549.jpg,1920,1080
a.R.shoulder,67,553,02_frame003549.jpg,1920,1080
a.R.shoulder,120,573,02_frame004968.jpg,1920,1080
a.L.shoulder,329,538,02_frame004968.jpg,1920,1080
a.R.eye,348,416,02_frame004968.jpg,1920,1080
a.R.elbow,126,790,02_frame004968.jpg,1920,1080
a.R.wrist,313,859,02_frame004968.jpg,1920,1080
a.L.wrist,378,800,02_frame004968.jpg,1920,1080
a.L.knee,548,743,02_frame004968.jpg,1920,1080
a.R.knee,273,976,02_frame004968.jpg,1920,1080
a.R.hip,73,852,02_frame004968.jpg,1920,1080
i.R.knee,735,771,02_frame004968.jpg,1920,1080
i.L.wrist,862,850,02_frame004968.jpg,1920,1080
i.R.eye,829,727,02_frame004968.jpg,1920,1080
i.L.eye,854,737,02_frame004968.jpg,1920,1080
i.R.hip,630,832,02_frame004968.jpg,1920,1080
a.R.shoulder,595,167,03_frame004074.jpg,1920,1080
a.R.eye,723,156,03_frame004074.jpg,1920,1080
a.R.elbow,647,338,03_frame004074.jpg,1920,1080
a.R.wrist,743,426,03_frame004074.jpg,1920,1080
a.L.wrist,743,379,03_frame004074.jpg,1920,1080
a.R.hip,520,374,03_frame004074.jpg,1920,1080
a.R.knee,742,469,03_frame004074.jpg,1920,1080
i.L.eye,937,337,03_frame004074.jpg,1920,1080
i.L.shoulder,1005,365,03_frame004074.jpg,1920,1080
i.L.elbow,1001,412,03_frame004074.jpg,1920,1080
i.L.hip,1082,381,03_frame004074.jpg,1920,1080
i.L.knee,1052,449,03_frame004074.jpg,1920,1080
a.R.shoulder,515,199,03_frame004164.jpg,1920,1080
a.R.elbow,516,372,03_frame004164.jpg,1920,1080
a.R.eye,615,179,03_frame004164.jpg,1920,1080
a.R.hip,477,388,03_frame004164.jpg,1920,1080
a.R.knee,675,489,03_frame004164.jpg,1920,1080
a.R.ankle,475,469,03_frame004164.jpg,1920,1080
i.R.wrist,647,281,03_frame004164.jpg,1920,1080
a.R.wrist,627,306,03_frame004164.jpg,1920,1080
i.L.ankle,749,451,03_frame004164.jpg,1920,1080
i.L.ankle,811,417,03_frame004164.jpg,1920,1080
i.R.knee,701,388,03_frame004164.jpg,1920,1080
i.L.knee,756,367,03_frame004164.jpg,1920,1080
a.L.eye,1043,207,03_frame008259.jpg,1920,1080
a.L.shoulder,1159,273,03_frame008259.jpg,1920,1080
a.L.elbow,1118,460,03_frame008259.jpg,1920,1080
a.L.wrist,1007,369,03_frame008259.jpg,1920,1080
i.L.shoulder,533,259,03_frame008259.jpg,1920,1080
i.L.hip,574,365,03_frame008259.jpg,1920,1080
i.L.knee,574,414,03_frame008259.jpg,1920,1080
i.L.ankle,583,495,03_frame008259.jpg,1920,1080
i.L.elbow,536,327,03_frame008259.jpg,1920,1080
i.L.wrist,502,367,03_frame008259.jpg,1920,1080
i.R.wrist,489,226,03_frame008259.jpg,1920,1080
i.R.shoulder,1026,947,04_frame003759.jpg,1920,1080
i.R.elbow,1168,1032,04_frame003759.jpg,1920,1080
i.L.ankle,1284,1026,04_frame003759.jpg,1920,1080
i.R.eye,859,661,04_frame009336.jpg,1920,1080
i.L.eye,899,664,04_frame009336.jpg,1920,1080
i.R.shoulder,797,657,04_frame009336.jpg,1920,1080
i.R.elbow,766,763,04_frame009336.jpg,1920,1080
i.L.shoulder,953,675,04_frame009336.jpg,1920,1080
i.L.elbow,962,776,04_frame009336.jpg,1920,1080
i.R.hip,749,632,04_frame009336.jpg,1920,1080
i.R.knee,695,577,04_frame009336.jpg,1920,1080
i.R.ankle,679,540,04_frame009336.jpg,1920,1080
a.R.eye,1151,754,06_frame000777.jpg,1920,1080
a.L.eye,1192,747,06_frame000777.jpg,1920,1080
a.R.shoulder,948,822,06_frame000777.jpg,1920,1080
a.R.elbow,981,1053,06_frame000777.jpg,1920,1080
a.R.wrist,1185,1017,06_frame000777.jpg,1920,1080
a.R.hip,898,1045,06_frame000777.jpg,1920,1080
i.R.eye,1312,918,06_frame000777.jpg,1920,1080
i.R.shoulder,1214,910,06_frame000777.jpg,1920,1080
i.R.elbow,1162,945,06_frame000777.jpg,1920,1080
i.R.wrist,1132,995,06_frame000777.jpg,1920,1080
a.R.hip,1390,948,06_frame000777.jpg,1920,1080
i.L.shoulder,1086,595,06_frame002733.jpg,1920,1080
i.L.hip,1174,682,06_frame002733.jpg,1920,1080
i.L.knee,1094,654,06_frame002733.jpg,1920,1080
i.L.ankle,1116,732,06_frame002733.jpg,1920,1080
a.L.shoulder,1414,667,06_frame002733.jpg,1920,1080
a.L.elbow,1335,831,06_frame002733.jpg,1920,1080
a.L.wrist,1379,660,06_frame002733.jpg,1920,1080
a.L.hip,1487,937,06_frame002733.jpg,1920,1080
a.L.knee,1206,847,06_frame002733.jpg,1920,1080
i.R.eye,414,393,06_frame008601.jpg,1920,1080
i.L.eye,447,400,06_frame008601.jpg,1920,1080
i.L.wrist,518,488,06_frame008601.jpg,1920,1080
i.R.wrist,316,469,06_frame008601.jpg,1920,1080
i.R.shoulder,372,427,06_frame008601.jpg,1920,1080
i.L.ankle,462,707,06_frame008601.jpg,1920,1080
i.R.ankle,333,733,06_frame008601.jpg,1920,1080
a.R.shoulder,747,143,07_frame000858.jpg,1920,1080
a.R.elbow,723,292,07_frame000858.jpg,1920,1080
a.R.wrist,829,384,07_frame000858.jpg,1920,1080
a.L.shoulder,888,152,07_frame000858.jpg,1920,1080
a.L.elbow,899,257,07_frame000858.jpg,1920,1080
a.L.wrist,986,327,07_frame000858.jpg,1920,1080
a.R.hip,670,305,07_frame000858.jpg,1920,1080
i.L.shoulder,1018,496,07_frame000858.jpg,1920,1080
i.L.hip,1031,613,07_frame000858.jpg,1920,1080
i.L.ankle,919,593,07_frame000858.jpg,1920,1080
i.R.hip,1119,588,07_frame000858.jpg,1920,1080
i.L.knee,960,610,07_frame000858.jpg,1920,1080
i.L.shoulder,973,317,07_frame001242.jpg,1920,1080
i.R.shoulder,1076,322,07_frame001242.jpg,1920,1080
i.L.hip,993,435,07_frame001242.jpg,1920,1080
i.L.knee,1005,552,07_frame001242.jpg,1920,1080
i.R.knee,1087,565,07_frame001242.jpg,1920,1080
a.L.shoulder,1206,291,07_frame001242.jpg,1920,1080
a.L.elbow,1068,475,07_frame001242.jpg,1920,1080
